tweet,date_time,real_sentiment,real_distilbert_sentiment
"We're loving @angelorod50's 19 days till the album #shakiracountdown graphic! (Tweet us yours for tomorrow!) ShakHQ http://t.co/pDBlxRngeE",06/03/2014 16:27,joy,positive
"!Feliz cumple Gabo! !Te queremos! Shak",06/03/2014 14:50,joy,positive
"¡Aquí está nuestro gráfico favorito de hoy! ¡Gracias @FeimM! Ya pueden mandar el de 19 días ShakHQ #shakiracountdown http://t.co/NzDvpZB4u4",05/03/2014 18:56,joy,positive
"Here's our favorite 20 days #shakiracountdown graphic! Thanks @FeimM! Please send 19 days ones for tomorrow! ShakHQ http://t.co/j5gp3vNMs4",05/03/2014 18:55,joy,positive¡Faltan 20 días para el lanzamiento del álbum! Queremos que ustedes hagan los gráficos de la cuenta atrás y haremos RT #shakiracountdown SHQ,05/03/2014 17:21
"20 days 'til the album! We'd love you guys to make countdown graphics we can RT each day (20 to 1). Tweet yours to #shakiracountdown ShakHQ",05/03/2014 17:19,joy,positive
"Ya pueden reservar el nuevo álbum de Shak, Shakira (disponible el 25 de Marzo), en @iTunesMusic aquí http://t.co/KAFFP76W43 ShakiraHQ",05/03/2014 02:02,joy,positive
"Pre-order Shak's new album, Shakira (out March 25), from @iTunesMusic for a limited-time low price! http://t.co/KAFFP76W43 ShakiraHQ",05/03/2014 02:01,joy,positive
"So excited to add Emily's sound to #TeamShakira this season! #BlindsContinue",05/03/2014 01:39,joy,positive
"¿Ustedes ya saben que no se puede subestimar a Shak, verdad? ¡Hoy @NBCTheVoice vuelve a las 8/7c! ShakHQ  http://t.co/Jax0ChNP33",04/03/2014 20:49,joy,positive
"You guys already know not to underestimate Shak, right? http://t.co/Jax0ChNP33 Watch tonight's @NBCTheVoice at 8/7c! ShakHQ",04/03/2014 20:48,joy,positive
"""And if I mess up everything someday I won't hide my head in shame cause you are the one thing that I got right"" #TheOneThing #3WeeksToGo",04/03/2014 15:16,joy,positive
"When in doubt, reference history and the boys won't know what to argue #BlindsContinue @NBCTheVoice",04/03/2014 02:07,joy,positive
"Aren't these guys so cute when they make mistakes?? #SmartestCoach #Deshawn #BlindsContinue  @NBCTheVoice",04/03/2014 01:18,joy,positive
"Check out Shak's air drumming in this great sneak peek from tonight's @NBCTheVoice https://t.co/cBylUVY623 (8/7c in the US)! ShakiraHQ",03/03/2014 19:54,joy,positive
"Listen to Shak on @OpenHouseParty with @kannonradio, tonight at 7PM EST at http://t.co/aHUpkErttG ShakHQ",02/03/2014 23:00,joy,positive
"La la la, Chasing Shadows &amp; That Way are exclusive to @Target's edition of Shak's new album in the US. Pre-order! http://t.co/64u2OAGKv0 SHQ",02/03/2014 01:35,joy,positive
"24 DAYS / 24 DÍAS...  ShakHQ http://t.co/bYaO9Fn9gN",01/03/2014 21:17,joy,positive
"My friend @MarkBurnettTV movie about Jesus, Son of God, opens today. Congrats Mark!",28/02/2014 20:59,joy,positive
"Ya pueden reservar su combo exclusivo del nuevo álbum de Shakira (inc litografía firmada) en nuestra tienda http://t.co/hJ5hAn3yQr ShakiraHQ",28/02/2014 18:26,joy,positive
"You can now pre-order exclusive Shakira album bundles (inc signed lithographs!) from Shak's Official Store, at http://t.co/C7nrxSOsbZ ShakHQ",28/02/2014 18:24,joy,positive
"♫ I found the perfect distance, between my body and you / And that is, no distance dear, if that's all right with you ♫ #brokenrecord",27/02/2014 19:42,joy,positive
"That was fun! Now let's welcome @dejahallmusic @KristenMerlin and @J_BriggsMusic to #TeamShakira!!! #VoicePremiere",26/02/2014 02:05,joy,positive
"I have to give credit where credit's due – well played @adamlevine! Your strategy is considerably better than your Latino accent ;-)",26/02/2014 02:00,joy,positive
"RT @NBCTheVoice  Button Pressing 101: The @Shakira Method https://t.co/dqb3x3CpAY",26/02/2014 01:55,joy,positive
"Want to make everyone aware that this is the 2nd time @blakeshelton has offered adoption to get someone on his team!! #didntwork #iwon!",26/02/2014 01:53,joy,positive
"I keep an aspirin handy in my makeup bag...RT @paulaschaible @shakira #VoicePremiere Are these boys giving you a headache yet? @NBCTheVoice",26/02/2014 01:38,joy,positive
"This is literally what it's like hanging out with these guys – they're basically 12 year olds #buttjokes #VoicePremiere",26/02/2014 01:28,joy,positive
"RT @NBCTheVoice Not sure if @AdamLevine or @Shakira... https://t.co/YnNRGV14N1",26/02/2014 01:25,joy,positive
"#Shevine loves to heat up the competition between me and @Usher! :) #VoicePremiere",26/02/2014 01:17,joy,positive
"Sorry @Usher, I had to get out of my chair for that one and set the record straight! I don't lie… (and neither do my hips!) #VoicePremiere",26/02/2014 01:11,joy,positive
"I solemnly swear that I'll beat @adamlevine soon enough #justwait #VoicePremiere Shak",26/02/2014 01:09,joy,positive
"I just love when someone comes back after not getting on the show and gets a 4 chair turn! #Inspiration #4Chairs #VoicePremiere Shak",26/02/2014 01:06,joy,positive
"Are you guys tuned in to the #VoicePremiere right now??  @NBCTheVoice  Shak",26/02/2014 01:03,joy,positive
"Escuchen una nueva canción, #Empire del nuevo álbum, Shakira (disponible el 25 de Marzo) http://t.co/43zevglAR9  ShakHQ",25/02/2014 22:00,joy,positive
"Listen to a new song, #Empire, from Shakira's new self-titled album (out March 25)! http://t.co/43zevglAR9 ShakHQ",25/02/2014 21:59,joy,positive
"25 March / 25 de Marzo http://t.co/CvFDqLlnIJ ShakHQ http://t.co/QEHKhQ0NwF",25/02/2014 18:42,joy,positive
"Shak estuvo ayer en Cartagena en la inauguración de la nueva escuela de la @fpiesdescalzos http://t.co/v24y58Pc6S SHQ http://t.co/RvnFHXneVV",25/02/2014 18:05,joy,positive
"Shak was in Cartagena, Colombia yesterday for the inauguration of the new @fpiesdescalzos http://t.co/v24y58Pc6S SHQ http://t.co/F96bd6dtrB",25/02/2014 17:54,joy,positive
"Gracias @fcbarcelona por esta cancha de fútbol en nuestra escuela @fpiesdescalzos de Cartagena.... http://t.co/LlQ4vdPzDf",25/02/2014 15:48,joy,positive
"Gracias a María Emma Mejía, Patricia Sierra y a todo mi equipo de @fpiesdescalzos por esta escuela tan maravillosa... http://t.co/HcaYlnTfXL",25/02/2014 14:39,joy,positive
"Thanks for Jeremy @blakeshelton… also, don't forget the lettuce and tomato on that sandwich! #hungry #VoicePremiere",25/02/2014 02:25,joy,positive
"I owe @mirandalambert and my #ShakiFans for helping me get Kristen… isn't she great? #VoicePremiere #TeamShakira",25/02/2014 01:34,joy,positive
"TONIGHT at 8/7c! ShakHQ RT @NBCTheVoice !!!!!!!!!! #VoicePremiere !!!!!!!!!!",24/02/2014 18:18,joy,positive
"Mañana Shak inaugura la nueva escuela @fpiesdescalzos en Cartagena,  ¡Ustedes la ayudaron a construir! ShakiraHQ http://t.co/ahBlnOVd6I",23/02/2014 20:56,joy,positive
"Tomorrow Shak is opening a new school in Cartagena which you guys helped build by buying bricks! @fpiesdescalzos SHQ http://t.co/TUnr3a3w09",23/02/2014 20:54,joy,positive
"So fun hanging out on your show the other day @CarsonDaly! You're always a pleasure! Shak http://t.co/fa0uHJ5A7g",23/02/2014 20:23,joy,positive
"US fans, did you see Shak's @Target album ad yet? Watch at http://t.co/TScUyjPCsL and pre-order the album at http://t.co/LCLcZ268Lt ShakHQ",23/02/2014 03:19,joy,positive
"Only 2 days until Shak is back on @NBCTheVoice! http://t.co/44o6GTxD5l ShakHQ",22/02/2014 20:08,joy,positive
"Just heard the amazing news...thank you Germany for making #CantRemembertoForgetYou #1 at radio in record time! Shak",22/02/2014 19:50,joy,positive
"!Pueden ganar un video chat con Shak! Etiqueten #CantRememberToForgetYou en @Shazam. El app: http://t.co/95gN7rlOKo ShakHQ",21/02/2014 22:08,joy,positive
"You can win a live video chat with Shak! Just tag #CantRememberToForgetYou on @Shazam. Get the app at: http://t.co/95gN7rlOKo ShakHQ",21/02/2014 22:07,joy,positive
"!Shak regresa @NBCTheVoice el lunes! Vean esta entrevista en la que habla de su nueva pasión por los deportes… http://t.co/QdTsUVCnlq ShakHQ",21/02/2014 18:38,joy,positive
"Shak is back on @NBCTheVoice from Monday! Watch their exclusive interview about Shak's new passion for sports… http://t.co/QdTsUVCnlq ShakHQ",21/02/2014 18:38,joy,positive
"Catch Shak and the Season 6 coaches of @NBCTheVoice perform together tonight during the evening telecast of the Olympics on @NBC. ShakHQ",21/02/2014 02:22,joy,positive
"US fans, get 3 exclusive tracks with the Deluxe edition of the new album from @Target! Order your copy now at http://t.co/LCLcZ268Lt ShakHQ",21/02/2014 01:06,joy,positive
"!ESTRENO MUNDIAL! Ya pueden ver el vídeo de la canción  #NuncaMeAcuerdoDeOlvidarte (via @Vevo) - http://t.co/tAjIvqAjYX ShakHQ",20/02/2014 14:04,joy,positive
"VIDEO PREMIERE! Check out the new video for the Spanish version of #CantRememberToForgetYou (via @Vevo) - http://t.co/tAjIvqAjYX ShakHQ",20/02/2014 14:02,joy,positive
"¡Fans de US, ya pueden bajar remix GRATUITO #CantRememberToForgetYou  @Target+@3DWhite en http://t.co/VKieKs6Fwl! SHQ http://t.co/C4W5NRWbNY",19/02/2014 21:46,joy,positive
"US fans, get your FREE remix of #CantRememberToForgetYou from @Target+@3DWhite at http://t.co/lzy9MaF7eT  now! ShakHQ http://t.co/HPrihvuPQo",19/02/2014 21:45,joy,positive
"Hoy por la educación de calidad para todos. Un foro que unirá voluntades. @ForosEspectador @fpiesdescalzos . Shak",19/02/2014 17:10,joy,positive
"Falta una semana para el regreso de Shak en @NBCTheVoice. ¿#TeamShakira están preparados? ShakHQ http://t.co/qO8hcodeeo",17/02/2014 18:53,joy,positive
"It's just one week until Shak is back on @NBCTheVoice! So, are you guys ready to rejoin #TeamShakira? ShakHQ http://t.co/DRSmjHoWqj",17/02/2014 18:52,joy,positive
"I'm heading to the UK to perform #CantRememberToForgetYou on @BBCTheVoiceUK on March 29th. Can't wait to be back in London! Shak",16/02/2014 18:31,joy,positive
"Video: ""Shakira: New Album, New Protégés"" (via @NBCTheVoice) http://t.co/dBJR2aQY3e ShakHQ",15/02/2014 20:19,joy,positive
"¿Quieren participar en un video chat con Shak? Etiqueta #CantRememberToForgetYou en @Shazam para ganar!! http://t.co/BTVeuU7zPe ShakHQ",14/02/2014 21:02,joy,positive
"Want a live video chat with Shak? Tag #CantRememberToForgetYou on @Shazam for a chance to win!! Get the app at http://t.co/BTVeuU7zPe ShakHQ",14/02/2014 21:00,joy,positive
"¡El nuevo álbum de Shakira será lanzado en 39 DÍAS! Pensamos que les gustaría ver la tapa...  ShakiraHQ http://t.co/gekHltbp3B",14/02/2014 19:02,joy,positive
"Shak's new album is out in just 39 DAYS! We thought you might like to see the cover art... ShakHQ http://t.co/CHXO1hJyf8",14/02/2014 19:01,joy,positive
"Para que no te acuerdes de olvidarla… En San Valentín regala Wild Elixir by Shakira: http://t.co/1lfuhQqKFg ShakHQ http://t.co/iFK90B85WV",14/02/2014 15:52,joy,positive
"So that you remember not to forget her… this Valentine's choose Wild Elixir by Shakira http://t.co/1lfuhQqKFg ShakHQ http://t.co/GZBTijHNvH",14/02/2014 15:39,joy,positive
"Aquí les dejamos con un vídeo de Shakira hablando con @RyanSeacrest  sobre su colaboración con @rihanna   http://t.co/CPSa2BE1lS ShakHQ",12/02/2014 20:32,joy,positive
"Video: Here's Shak chatting to @RyanSeacrest yesterday about working with @Rihanna - http://t.co/CPSa2BE1lS ShakHQ",12/02/2014 20:31,joy,positive
"Get 20% off T-shirts and accessories in Shak's Store until Saturday using SKRVD2014 at checkout! Shop now at http://t.co/cotNPziSlk ShakHQ",12/02/2014 16:52,joy,positive
"Reciban un 20% de descuento en productos de la tienda de Shak hasta el sábado usando el código SKRVDES2014. http://t.co/tlt2TZhTyv ShakHQ",12/02/2014 16:51,joy,positive
"Shak now has the second most popular Page on the whole of Facebook! Incredible. Thanks for your support guys. ShakHQ",11/02/2014 23:04,joy,positive
"¡Shak tiene la segunda página más popular en Facebook en todo el mundo! ¡Increíble! Muchas gracias por su apoyo. ShakHQ",11/02/2014 23:04,joy,positive
"!Nos encanta ver sus tweets de cuando escuchan #CantRememberToForgetYou en la radio (sigan publicándolos etiquetando la emisora)! ShakHQ",11/02/2014 18:17,joy,positive
"We love your tweets when you hear #CantRememberToForgetYou on the radio - keep them coming (and say where you are / tag the station!) ShakHQ",11/02/2014 18:17,joy,positive
"I'll be going @OnAirWithRyan in LA shortly… I hear @RyanSeacrest wants to learn spanish ;) tune in after 7am PT: http://t.co/fQd26GdqeS Shak",11/02/2014 13:58,joy,positive
"Tomorrow Shak visits @RyanSeacrest at @OnAirWithRyan...show starts at 7am PT! http://t.co/dDmhtifDh9  ShakHQ #shakiraonseacrest",11/02/2014 03:08,joy,positive
"Someone just got busted eating the frosting off the donuts again... ShakHQ http://t.co/duRCEO5B09",10/02/2014 20:57,joy,positive
"100 million already!! Wow, you guys are the best! ¿100 millones? !Son increíbles!  http://t.co/vBOCpRofYj #VEVOCertified Shak",09/02/2014 22:24,joy,positive
"Now seriously Blake (@blakeshelton), thanks so much for this. This song is awesome!! Shak",08/02/2014 18:11,joy,positive
"In the studio cookin up something good with my friend @blakeshelton. He says please don't cut him out of the picture! http://t.co/N3rHo7ga5A",08/02/2014 18:08,joy,positive
"It's only 17 days until Shakira's return to @NBCTheVoice! http://t.co/Yh65legEe6 #shakisback !Faltan 17 días! ShakiraHQ",08/02/2014 00:47,joy,positive
"#CantRememberToForgetYou con @Rihanna está disponible en @iTunesMusic aquí http://t.co/DXLTr3L2pp http://t.co/qweaQTSB73",07/02/2014 20:49,joy,positive
"Download #CantRememberToForgetYou ft @Rihanna from @iTunesMusic at http://t.co/DXLTr3L2pp  ShakHQ http://t.co/luhCRHKtC4",07/02/2014 20:48,joy,positive
"Black coffee, pencils, and a great drawing of Shak /Café, lapiceros y un gran dibujo de Shak (via @DonMogolla) ShakHQ http://t.co/dbkzvk64Pg",07/02/2014 17:23,joy,positive
"RT #CantRememberToForgetYou director @JosephKahn ""It's not my fault Shakira &amp; Rihanna are that hot. Deal with it"" http://t.co/vBOCpRofYj SHQ",06/02/2014 15:24,joy,positive
"¿Les gustó tanto el vídeo de #CantRememberToForgetYou que lo quieren guardar? ¡Ya está disponible en iTunes! http://t.co/zvA459xfh7   ShakHQ",05/02/2014 18:18,joy,positive
"Love the #CantRememberToForgetYou video so much you want to own it? Then download it from iTunes now! http://t.co/zvA459xfh7 ShakiraHQ",05/02/2014 18:17,joy,positive
"¿Quieren ver el cómo se hizo del vídeo #CantRememberToForgetYou con Shak y @rihanna? Ahora ya pueden...  http://t.co/c8nO9ar106 ShakHQ",04/02/2014 19:15,joy,positive
"Want to see behind the scenes at the #CantRememberToForgetYou video shoot ft @Shakira &amp; @Rihanna? Now you can… http://t.co/c8nO9ar106 ShakHQ",04/02/2014 19:14,joy,positive
"¡Gracias a todos por tan lindos mensajes de cariño hoy día!
¡Los quiero! Shak http://t.co/iJWrb4zj6D",02/02/2014 15:23,joy,positive
"Thanks to all of you for such warm and affectionate messages today! I love ya! Shak http://t.co/6aF5vibjfz",02/02/2014 15:21,joy,positive
"20M!!!!! http://t.co/vBOCpRofYj ShakHQ",01/02/2014 09:14,joy,positive
"10M views in les than 24 hours! Wow! Amazing / ¡10M en menos de 24 horas! ¡Increíble! Shak  http://t.co/vBOCpRofYj",31/01/2014 23:01,joy,positive
"Shakira: Off The Charts, que se presentó anoche en USA, también se emitirá en todo el mundo en E! Detalles aquí SHQ http://t.co/td7vpjvOq3",31/01/2014 21:36,joy,positive
"Shakira: Off The Charts, which aired last night in the US, is showing on E! worldwide. Click for info… ShakHQ http://t.co/vQ8u0FSLgG",31/01/2014 21:33,joy,positive
"#CantRememberToForgetYou: 6m views in 17 hours!! ¡¡6m de reproducciones en 17 horas!! http://t.co/GSHMgCK2gd ShakHQ",31/01/2014 19:00,joy,positive
"@KingJames LeBron when I grow up I want to be like you! Big fan!!",31/01/2014 16:14,joy,positive
"@kelly_clarkson @rihanna @JosephKahn @VEVO :) That's sweet! But God broke the mold when he made you!!",31/01/2014 15:51,joy,positive
"How incredible is @Rihanna in the Can't Remember To Forget You video!?!? http://t.co/vBOCpRofYj #iheartriri Shak http://t.co/I9njOURa1Y",31/01/2014 15:20,joy,positive
"!¡Wow, el vídeo de #CantRememberToForgetYou ya tiene tres millones de reproducciones en 11horas!! http://t.co/vBOCpRofYj ShakHQ",31/01/2014 13:03,joy,positive
"Wow, the #CantRememberToForgetYou video has had three million views in 11 hours!!  http://t.co/vBOCpRofYj ShakHQ",31/01/2014 13:00,joy,positive
"¿Ya han visto el increíble vídeo de #CantRememberToForgetYou de Shakira y Rihanna? http://t.co/GSHMgCK2gd ShakHQ",31/01/2014 09:30,joy,positive
"So, did you check out the incredible new #CantRememberToForgetYou video ft @Shakira and @Rihanna yet?! http://t.co/GSHMgCK2gd ShakHQ",31/01/2014 09:30,joy,positive
"¡YA ESTA AQUÍ! ¡Vean el vídeo de  #CantRememberToForgetYou con Shakira y Rihanna en @VEVO AHORA http://t.co/GSHMgCK2gd ShakHQ",31/01/2014 01:36,joy,positive
"IT'S TIME! Watch the #CantRememberToForgetYou video ft @Shakira and @rihanna on @VEVO NOW! http://t.co/GSHMgCK2gd ShakHQ",31/01/2014 01:35,joy,positive
"FALTA UNA HORA para el estreno de  #CantRememberToForgetYou en @VEVO. ¿Quién se apunta? ShakiraHQ http://t.co/IJkplQFl3Y",31/01/2014 00:35,joy,positive
"ONE HOUR TO GO until the #CantRememberToForgetYou video premiere on @VEVO! Who's on board? ShakHQ http://t.co/Le3gx5IXwm",31/01/2014 00:35,joy,positive
"No se olviden de ver ""Shakira: Off the Charts"" en @EOnline @ENews esta noche a las 8pm ET/PT! ShakiraHQ http://t.co/wZOJAP4kOp",30/01/2014 22:57,joy,positive
"Don't forget to watch  @ENews @EOnline's ""Shakira: Off the Charts"" special tonight at 8pm ET/PT! ShakiraHQ http://t.co/OJCAzfTkPt",30/01/2014 22:57,joy,positive
"""But when you look at me, the only memory is us kissing in the moonlight…"" http://t.co/FgHL3P3ddo (Full vid tonight! Vídeo entero hoy!) SHQ",30/01/2014 21:36,joy,positive
"¡El vídeo de #CantRememberToForgetYou con @rihanna, se estrena ESTA NOCHE en @VEVO! Prepárense... http://t.co/ewcFT7sU3r ShakHQ",30/01/2014 20:37,joy,positive
