tweet,date_time,real_sentiment,real_distilbert_sentiment
"""Apparently the Golden Globes red carpet flooded. Let's just go in our jammies this year!"" -@austinswift7",12/01/2014 22:03,joy,neutral
"Thank you for wanting to go to concerts, guys. You are unbelievable. http://t.co/KkYmxvlwfI",12/01/2014 19:46,joy,positive
"Just so you know... http://t.co/sqwyAPDfhx",12/06/2014 14:31,joy,neutral
"Never played in Malaysia before tonight and I've been missing out- THANK YOU KL! Only one more show, then no more Red Tour......",11/06/2014 14:40,joy,positive
"But I thought everyone does this? http://t.co/PrPsC33Wnl",10/06/2014 12:24,joy,neutral
"I swallowed a strand of my hair and now everything is ruined.",09/06/2014 16:06,joy,neutral
"Great crowd tonight, Singapore! See you again later this week for show #2!",09/06/2014 15:59,joy,positive
"Just enjoying a casual pre-show hang with this butterfly right now. http://t.co/zzCnk6TVRG",09/06/2014 05:01,joy,positive
"Mark and I, talking the talk in Manila. http://t.co/JA85l8UVVo",06/06/2014 14:47,joy,positive
"LET'S GO MANILA",06/06/2014 11:54,joy,positive
"""Super weird how all of a sudden everyone is busy when I text them ""hey want to come over and have a Scrabble tournament??""",05/06/2014 13:42,joy,neutral
"It's crazy to think about how many countries I've lost hair ties in.",04/06/2014 17:12,joy,neutral
"WOAH so it was definitely option A. Excellent work, Jakarta.",04/06/2014 15:01,joy,positive
"I can hear the crowd from my dressing room so either A) Jakarta crowds are the loudest EVER or B) Jakarta arenas have super thin walls.",04/06/2014 13:00,joy,neutral
"Making erratic and impulsive decisions as a result of missing my roommate. http://t.co/HwLQDtSEGK",02/06/2014 19:31,sadness,neutral
"The Tokyo show was a DREAM. Plus, we've added another show in Singapore on June 9th!! See you there! http://t.co/aox1ID193n",02/06/2014 05:23,joy,positive
"YES, MTV JAPAN. YES. http://t.co/N2egrHSioM",31/05/2014 10:42,joy,positive
"Just watching some MTV Japan and hadn't seen this in SO long. Tokyo, you are absolutely killing it. http://t.co/xuKydjL46s",31/05/2014 10:36,joy,positive
"WOAH TOKYO THIS AIRPORT SITUATION !!!!! http://t.co/5HLxaZmKdi",31/05/2014 08:47,joy,neutral
"Rebel. http://t.co/4jMRPDkVrg",31/05/2014 07:33,joy,neutral
"So it turns out Shanghai crowds are AMAZING. Next stop: Tokyo. http://t.co/KCRxtePZZd",31/05/2014 02:16,joy,positive
"About to play my first show in Shanghai tonight! So excited. This was yesterday, talking about the tour and stuff. http://t.co/GUnhr0vckK",30/05/2014 06:32,joy,positive
"I'm sending my love to the fans in Thailand. I'm so sad about the concert being canceled.",27/05/2014 05:53,sadness,negative
"OH! OHHHH... Bubbles, bubbles, bubbles.... @britmaack http://t.co/gArXZFGqgB",17/05/2014 21:54,joy,positive
"""If you continue to not take this game seriously, it will continue to not reward you."" -@austinswift7 on playing pool with me.",16/05/2014 20:19,joy,neutral
"Happy Birthday to my favorite person to have picnics with.. the magical, kind-hearted, wondrous… http://t.co/DPKxn6fLQH",13/05/2014 19:46,joy,positive
"Hair/make up/Motown dance party @karliekloss http://t.co/upPNAZdDmc",05/05/2014 22:53,joy,positive
"That moment when your cat casually walks up,then abruptly ATTACKS your custom satin Oscar de la Renta gown during your fitting for Met Ball.",05/05/2014 19:42,joy,neutral
"“@zachbraff: .@iamNickCordero is the discovery of the year. His level of talent is what Broadway is about. #TonyNominations” Agreed!!!",29/04/2014 16:37,joy,positive
"Lily, giving me major Audrey Hepburn vibes, while schooling me at pool. @lilyaldridge http://t.co/cjKjHoLNEn",25/04/2014 20:19,joy,positive
"We decided we were dressed like a strait-laced mom and her rebellious teen daughter.… http://t.co/jhXCjQ3a6i",24/04/2014 02:41,joy,neutral
"Looking for Easter eggs..... http://t.co/e4mxbZu8zN",22/04/2014 00:53,joy,neutral
"Got to go to a magical @ingridmusic concert tonight and hear the new album, out now. My favorite is ""Wonderful Unknown"".",17/04/2014 03:47,joy,positive
"“@PortableShua: Taylor Swift's Instagram makes me want to be a better person” If you aren't being sarcastic, thanks!! Also, your vine = LOL",17/04/2014 03:30,joy,positive
"I haven't done a video blog in about 2 years but this was so much fun, I had to. http://t.co/gOMlt7FWa2",16/04/2014 16:31,joy,positive
"PROUD FRIEND ALERT. @edsheeran http://t.co/vWxezjwSMD",13/04/2014 12:38,joy,positive
"My dad, just being himself. http://t.co/1CFcg56wDr",12/04/2014 02:59,joy,positive
"First we baked a bunch of cookies and then we made faces. @graceegold http://t.co/ORomI1pVs6",09/04/2014 21:45,joy,positive
"""If you love me, come on, get involved!"" BLASTING @edsheeran's insane new single in the car right meow. #SING #LOUDER http://t.co/PSlbTCwJ9l",07/04/2014 22:34,joy,positive
"Guyssss- Thank you so much for the nominations tonight at the @ACMawards! About to head that way shortly... #ACMs",06/04/2014 22:57,joy,positive
"Photo credit: Austin Swift -- Las Vegas, NV. http://t.co/4CRYkU60vw",06/04/2014 03:44,joy,neutral
"""For whatever we lose (like a you or a me), It's always ourselves we find in the sea."" E.E. Cummings http://t.co/P3wOBkk7mL",01/04/2014 15:44,joy,neutral
"So far this week, all I want to do is paint and all I want to paint are watercolor flowers. http://t.co/wzlpL71oO1",25/03/2014 15:56,joy,neutral
"This has Been going on for 20 minutes and I even took a picture and it is still going on.… http://t.co/bYm05pCrW8",24/03/2014 03:11,joy,neutral
"I keep hiding things in secret spots in my apartment and then forgetting where I hid them. Would've been the worst pirate ever.",22/03/2014 18:37,joy,neutral
"I made dis. http://t.co/e6oA2kj683",21/03/2014 21:10,joy,positive
"So excited to have been a part of this. First look at The Giver. @OdeyaRush1 @KatieHolmes212 http://t.co/WlzcBSYRGx #TheGiver",19/03/2014 15:28,joy,positive
"Lena on @jimmyfallon = the most adorable interview ever and I'm sad that it's over.",19/03/2014 04:27,joy,neutral
"One of the only unchanging things about my life in the last 10 years is my love of Paramore, Ingrid Michaelson, Fall Out Boy &amp; Coldplay.",16/03/2014 20:52,joy,positive
"A day of cooking in the Hamptons with my HERO. How bad can that be? inagarten @foodnetwork_mag http://t.co/6t5LQNwhAu",13/03/2014 19:38,joy,positive
"Confetti-bombed my brother for his birthday and he was like 😐 http://t.co/eVjwf8fMEw",12/03/2014 01:10,joy,neutral
"Happy Birthday, @austinswift7! I made an annoying meme to celebrate this momentous occasion! http://t.co/PxxEbMkI5N",11/03/2014 19:40,joy,positive
"On the way home. @karliekloss http://t.co/CDIfFGFoqA",05/03/2014 19:44,joy,neutral
"Beach, forests, cliffs, Northern California, sand, flower picking. Best road trip ever. @karliekloss http://t.co/8hw7cowNbj",05/03/2014 19:42,joy,positive
"This forest situation. @karliekloss http://t.co/E9k0nZx310",05/03/2014 19:37,joy,positive
"California here we come, right back where we started from... ROAD TRIP!! @karliekloss http://t.co/D9CkMwfwT6",05/03/2014 19:32,joy,positive
"This weekend was like... http://t.co/P3T5JrVovT",03/03/2014 21:28,joy,neutral
"Bare feet in the sand on a Saturday.. http://t.co/LiSdedUNPX",23/02/2014 05:26,joy,positive
"Been hearing songs from this project all year and am so excited the first single is out!!!!! YAY @jackantonoff http://t.co/tDiymhQkEK",18/02/2014 15:39,joy,positive
"HAPPYBIRTHDAY @edsheeran! Now let's take a moment to reflect back on the best outfit you've ever worn. @austinswift7 http://t.co/ZYi7Nytygt",17/02/2014 20:13,joy,positive
"Meredith, move your ears. #NBAAllStars #CatTricks #MVP http://t.co/8W0jvR8cvv",17/02/2014 04:22,joy,neutral
"Days off are for...... http://t.co/B67C7BV3v8",16/02/2014 22:49,joy,neutral
"It was a studio Valentines Day with Max and Johan! http://t.co/gEB7EdDEmw",15/02/2014 20:17,joy,positive
"Just googling when I can watch @GraceEGold skate in the Olympics next... How adorable and lovely is she?! http://t.co/2h4OvriD7e",14/02/2014 03:59,joy,positive
"London, I could never thank you enough. See you next time! PS: short hair, don't care. (!!!) http://t.co/QtL7EJrZjq",12/02/2014 01:50,joy,positive
"Haircut. http://t.co/j3M0Ml93hk",11/02/2014 23:01,joy,neutral
"Just posted a photo http://t.co/6hYv4Mn2Aq",11/02/2014 18:01,joy,neutral
"Sitting backstage at the O2 in London, thinking about what an impressive and extraordinary life Shirley Temple led. Thanks for the memories.",11/02/2014 17:58,joy,neutral
"Oh my God, please never leave me. http://t.co/RdGeNVC8zj",11/02/2014 01:34,joy,positive
"Next to meeeeee, woo hooo! &lt;3 http://t.co/rkEl8emvKp",11/02/2014 01:24,joy,positive
"Tonight @emelisande surprised our London crowd with 'Next to Me'!! SHE IS SO HEAVENLY. I've had the best time here. Last show tomorrow....",10/02/2014 22:34,joy,positive
"I see fire. @edsheeran http://t.co/AH4si5Ov3V",08/02/2014 18:07,joy,positive
"A huge thank you to US Ambassador @MatthewBarzun for giving me this pin that so accurately expresses my feelings. http://t.co/jeksMhU8up",08/02/2014 17:36,joy,positive
"Berlin, you were a DREAM!! AND @edsheeran came along to surprise you with 'I See Fire'. Thank you for being wonderful. 🇩🇪❤️💋",08/02/2014 00:25,joy,positive
"About to fly to Berlin. Just relaxing on this comfortable couch at the airport... http://t.co/jJuNScEOEp",07/02/2014 10:16,joy,neutral
"Just trying to be like George Washington. caradelevingne http://t.co/i6TLoMiypN",06/02/2014 23:56,joy,neutral
"Me, Ed, Cara. Singing songs in the US ambassador's house. What is life. http://t.co/6NUZnJsk45",06/02/2014 22:34,joy,positive
"Tonight's surprise guest at the O2: Danny O'Donoghue from The Script singing 'Breakeven'. The crowd went absolutely insane!! #redtourlondon",05/02/2014 01:12,joy,positive
"Tonight at the O2, @samsmithworld sang my new favorite song ""Money On My Mind"" and smashed it! You need this song/artist in your life!",02/02/2014 23:01,joy,positive
"First night in London and @edsheeran came out to surprise the crowd with 'Lego House'. Earth-shattering screams ensued. What a lad. #redtour",01/02/2014 22:32,joy,positive
"About to put on my hat and walk/frolick to the stage for our first of five shows at the O2 in London!! #REDTourLondon",01/02/2014 20:16,joy,positive
"LONDON. Finally!!!!",29/01/2014 12:51,joy,positive
"And you know... We're on each other's team. #LORDE #CLEANINGUP #GRAMMYs http://t.co/jRwHkPYfPE",27/01/2014 03:45,joy,positive
"BACKSTAGE AND EXCITED. http://t.co/WI7nOQVLfk",26/01/2014 20:19,joy,positive
"My Grammy date and me back in the day, discussing Mary Kate and Ashley, the Land Before Time, and Colorada(o). http://t.co/1SJKB6nR4Z",26/01/2014 02:09,joy,neutral
"Today at rehearsals for grammys. I'm trying to remember.. What was the song a lot of you were saying… http://t.co/W8JffEbwq0",24/01/2014 06:04,joy,neutral
"It is a daily struggle for me to not buy more cats.",19/01/2014 00:04,joy,neutral
"It's the 13th and it's 13 days until @TheGRAMMYs. I'm aware that I talk about 13's too much (as well as cats and food) but 2 in one day!!!",14/01/2014 02:17,joy,neutral
"""Apparently the Golden Globes red carpet flooded. Let's just go in our jammies this year!"" -@austinswift7",12/01/2014 22:03,joy,neutral
"Thank you for wanting to go to concerts, guys. You are unbelievable. http://t.co/KkYmxvlwfI",12/01/2014 19:46,joy,positive
"So a VMA just came in the mail.. http://t.co/gsp0gZMFXm",08/01/2014 23:06,joy,positive
"@Sarah_Hyland  there is a very important cat photo bomb happening in that picture.",01/01/2014 05:29,joy,neutral
"therealsarahhyland RINGING IN 2014. http://t.co/e0m8XgPIwi",01/01/2014 05:20,joy,positive
"Happy New Year from two high school BFFs. A look at 2008 vs 2014. abiander http://t.co/cNk4VXZMuy",01/01/2014 04:40,joy,positive
"Matching Christmas onesies is a thing that's happening right now. http://t.co/zHV4xZgg0z",24/12/2013 22:45,joy,positive
"""Hey Austin, you want some water?"" -Scott Swift, 1994 austinswift7 http://t.co/77C3gbEWHO",24/12/2013 04:58,joy,neutral
"Christmas 1993, on a very important phone call with Britany. @britmaack http://t.co/WIq9BcWOMB",24/12/2013 02:55,joy,neutral
"Merry Swiftmas and Hailee New Year. haileesteinfeld http://t.co/mJSrhM82Tr",19/12/2013 22:07,joy,positive
"It's not possible for her to be cuter or for this day to be more festive. haileesteinfeld http://t.co/jFewBESrD5",19/12/2013 22:03,joy,positive
"Our Melbourne final bows.... #redtour http://t.co/DAcsqC3AzJ",15/12/2013 01:17,joy,positive
"Twin guitars. #redtour http://t.co/dr9RIS7N0V",15/12/2013 01:15,joy,positive
"The last song of the last show of the #redtour 2013... http://t.co/Xvy7Zr0pVZ",15/12/2013 01:15,joy,positive
"Melbourne: Our last show of 2013 and my first show of being 24. http://t.co/HMeV0mbmPS",15/12/2013 01:10,joy,positive
"The best birthday I've ever had. http://t.co/p4nK4i7S7V",14/12/2013 04:36,joy,positive
"Sparklers http://t.co/7lCzCzmInv",14/12/2013 04:33,joy,positive
"Pretty.... http://t.co/Fp61wnK8Ej",14/12/2013 04:32,joy,positive
"Red balloons. http://t.co/KT8H3VZ8Vp",14/12/2013 04:31,joy,positive
"Roses. http://t.co/NWBJF03C7W",14/12/2013 04:30,joy,positive
"My 24th birthday was a Melbourne garden party. Thank you for all the birthday wishes!! http://t.co/rfpth3jCeq",14/12/2013 04:29,joy,positive
"A Golden Globe nomination on my birthday... I think it's safe to say there will be no walking for me today, only skipping and frolicking.😆",12/12/2013 23:37,joy,positive
"Thanks mom. https://t.co/RwtY2Q6zh7",12/12/2013 15:22,joy,positive
"It would appear that I'm now 24. That's on Australia time though. Still 23 in the States.",12/12/2013 13:14,joy,neutral
"And this---Getting to sing with @falloutboy! @LilyAldridge @VictoriasSecret @karliekloss http://t.co/cHWFU4TrBg",12/12/2013 13:05,joy,positive
"If you didn't catch this the other night.... http://t.co/zqbpy7ZxQk",12/12/2013 13:04,joy,neutral
"On another note, watching @cd_henderson try to cure a headache with Skittles and Red Bull before the show was truly inspiring.",11/12/2013 14:22,joy,neutral
"Perth! Insane crowd! When you randomly all started singing happy birthday... Well played :)",11/12/2013 14:21,joy,positive
"Victoria's Secret Fashion Show tonight. CBS. EXCITED. @karliekloss @LilyAldridge @BeePrinsloo @Caradelevingne @angelcandice @ErinHeatherton",10/12/2013 17:27,joy,positive
"Using my phone camera as a mirror to re-apply red lipstick turned into..... @melanienyema @D8Clarice @D8Ricky http://t.co/m5kmlcrirg",10/12/2013 08:43,joy,neutral
"Band outing: working on our Aussie accents, beach strolling, loving Perth. #RedTour http://t.co/32kjWggncK",10/12/2013 08:30,joy,positive
"I LOVE YOU GUYS WE GOT AN ALBUM OF THE YEAR NOMINATION AND I AM TOO EXCITED TO USE PUNCTUATION",07/12/2013 03:27,joy,positive
"Make sure to watch the #GrammyNoms Concert tonight on CBS 10/9 central-- We're performing from Australia on the Red Tour!",07/12/2013 02:24,joy,positive
"Grammy Nominations Concert December 6
Victoria's Secret Show 
airs Dec 10
Turning 24
Dec 13
Getting prettttty excited about all of it.",05/12/2013 22:43,joy,positive
"Sydney. Just look at you.... #RedTour http://t.co/LkgCgpDrjD",05/12/2013 00:08,joy,positive
"There's a Christmas tree in my hotel room and I'm really happy about it. http://t.co/GHBoAD9MBK",04/12/2013 13:35,joy,positive
"SYDNEY THAT WAS SO LOUD!!!",04/12/2013 11:38,joy,positive
"The RedTour is doing Secret Santa. Just found this in my dressing room and ran down the halls screaming 'SANTA!!!' http://t.co/1fdgUXpM63",04/12/2013 07:36,joy,positive
"Sydney. Allianz Stadium. Tonight. Can't WAIT.",04/12/2013 03:53,joy,positive
"Farewell lovely NZ, now we're off to Sydney... http://t.co/qVyYYxN0fm",02/12/2013 11:19,joy,neutral
"True love. http://t.co/W1HlrokcWP",02/12/2013 11:17,joy,positive
"The more beautiful the scenery, the more we hug. @kamilahmarshall http://t.co/M7OntBvfvn",02/12/2013 11:16,joy,positive
"The view. @ellebelle37 http://t.co/5ue0mPC1z3",02/12/2013 11:12,joy,positive
"Eliotte and me. http://t.co/rj9fJVXtCE",02/12/2013 11:11,joy,positive
"Clare and Cait. http://t.co/2zfQy0RMr5",02/12/2013 11:09,joy,positive
"Some of my favorite people, onstage and off. http://t.co/oPps51EXij",02/12/2013 11:08,joy,positive
"Waiheke Island. Sigh.. http://t.co/8ZMPjtWTH7",02/12/2013 11:04,joy,positive
