tweet,date_time,real_sentiment,real_distilbert_sentiment
"Too much crab! https://t.co/e6n04yk8I1 https://t.co/aASzRD7A2Y",17/06/2016 23:00,joy,positive
"Guess who’s back. https://t.co/tgfv8qOWOp https://t.co/E5RPsW2g0h",17/06/2016 22:00,joy,positive
"This was the number one song on this day in 2010 → https://t.co/pt0nwWk4jX 🍭🍰🍦 #fbf https://t.co/9ibbXrux1V",17/06/2016 21:00,joy,positive
".@CalvinHarris and @rihanna have what you came for. https://t.co/0XEjmZIMP3 https://t.co/V8QVwWP41z",17/06/2016 18:05,joy,positive
"[LIVE] @BernieSanders addresses his supporters to discuss the road ahead. https://t.co/w7TRmEHq02 https://t.co/Ht02sNv2WT",17/06/2016 00:30,neutral,neutral
"Watch the way he navigates hahahahaha! https://t.co/HxgtUJN0Zf https://t.co/2X0UXHU8Fo",17/06/2016 00:00,joy,positive
"Goofy or epic? We can’t decide. https://t.co/Gba5JbNAkM https://t.co/aRwjIYCz7L",16/06/2016 23:00,joy,positive
"Step into a pool of Starry Night. https://t.co/JVUgiYmQYH https://t.co/QdFN2tg2Je",16/06/2016 22:00,joy,positive
"You've never seen fish prepared like this. 🐡 🐠 🐟  https://t.co/69qx5Hj5AT https://t.co/VwESLp66Wf",16/06/2016 21:00,amazement,positive
"#YouTubeMusic Foundry invites you over for intimate sessions with artists you need to know. https://t.co/r6lzANOZ17 https://t.co/GbZG28S0Lt",16/06/2016 20:14,joy,positive
".@SnoopDogg presents the Hizzistory of Basketball. https://t.co/iC8z0sV0es https://t.co/4D0OKYjOld",16/06/2016 20:00,joy,positive
"Introducing the David Blaine of Deli Meat, @harleyplays. https://t.co/va8u5uVH72 #PrankAcademy https://t.co/6RTtUQIRQc",16/06/2016 19:00,joy,positive
"You’re invited to the cutest prom ever. 🐶✨🐶  https://t.co/z6YL5ETUln https://t.co/y6OKApHLIY",16/06/2016 02:00,joy,positive
""Winter may be gone, but the shreddage is still strong. https://t.co/xg02trQFQp https://t.co/YtWpOZuGi3"",16/06/2016 01:00,joy,positive
"The new episode of @MatPatGT’s #GameLab is the bomb dot com! 💣💣💣 https://t.co/nUVGY7sM2o https://t.co/oDoEFJdPKC",16/06/2016 00:44,joy,positive
"Can you believe the whole LonelyGirl15 scandal happened ten years ago? https://t.co/oSRvgxlCyy https://t.co/I76wAy0QyI",16/06/2016 00:00,amazement,positive
"Meet Japan’s fastest mochi pounder. https://t.co/etMoGvSM4g https://t.co/l4XXnRzYKx",15/06/2016 23:00,amazement,positive
"Love yourself. https://t.co/wljt5n09ZO https://t.co/V4Zww6AYPu",15/06/2016 22:00,love,positive
"@jacksfilms Of course! Stay shiny, Jack!",15/06/2016 21:51,joy,positive
"@hootsuite HPC all the way.",15/06/2016 21:50,neutral,neutral
"@MadeULookbyLex That's the face!!! 🙂",15/06/2016 21:50,joy,positive
"@sylviejborelli You saw the future! Spoooooooky. 👻 #EscapeTheNight",15/06/2016 21:47,joy,positive
"@frootloops82 Bingo. Any other unexpected faces? #EscapeTheNight",15/06/2016 21:46,joy,positive
"@SydneyDaPenguin Ask away! #EscapeTheNight",15/06/2016 21:46,joy,positive
"Unleash the beast! https://t.co/0bAFpYoZjL https://t.co/DkhkYntUMG",15/06/2016 21:00,joy,positive
"Are you ready to find your one true love? Download Soulmate today → https://t.co/k7Tad5951n #BadInternet https://t.co/z7AvWOun8v",15/06/2016 20:21,love,positive
".@JoeyGraceffa’s new show starts June 22. Stay tuned to find out who dunnit. https://t.co/7Yap9NIBAH #EscapeTheNight https://t.co/L6LHqFAGCe",15/06/2016 17:21,anticipation,neutral
"@jacksfilms Ahh the old television set icon. Haven't seen that one in a while!",15/06/2016 14:45,joy,positive
"You’re looking at the father of dubstep. https://t.co/5nw4Uz6iYf https://t.co/r7Erb3LaSz",15/06/2016 00:30,amazement,positive
"Love’s got @nickjonas acting so crazy right now. https://t.co/Z9k15VTsgP #UnderYou https://t.co/Ita5PrvIbG",14/06/2016 23:30,love,positive
"@MartinGarrix We would so play the video game that plays ""Oops."" SO GOOD.",14/06/2016 22:49,joy,positive
".@RaeSremmurd is so far out of sight. https://t.co/HSUUZOEs0b #LookAlive https://t.co/nwuurmOAD1",14/06/2016 22:30,joy,positive
"@DigiTour The best time for random YouTube videos.",14/06/2016 22:19,joy,positive
"@IamLeroySanchez Congratulations! 2 million subscribers, over 200 million views. The future looks ROYAL.",14/06/2016 22:18,joy,positive
"@LaserCorn Maybe all our future parties will include ""ostriches"" ... so long as you don't take any of them.",14/06/2016 22:18,joy,positive
"@E3 The best advice.",14/06/2016 22:17,neutral,neutral
"How do you do fellow kids? https://t.co/c2VsAfrNoN #newslang https://t.co/QTXxYrcEQm",14/06/2016 21:30,joy,positive
"The @ChiliPeppers give it all away on Carpool Karaoke. https://t.co/WojjB0yqLV https://t.co/P4kDJz3SkL",14/06/2016 20:00,joy,positive
"Volcanoes. So hot right now. https://t.co/I5SatsLxSO https://t.co/fMilF4Csex",14/06/2016 18:12,joy,positive
"The YouTube community responds to the tragedy in Orlando. https://t.co/XVxMJ7CQDN #LoveIsLove https://t.co/SQYIVdnNxa",13/06/2016 23:56,sadness,negative
"Remembering Christina Grimmie with some of her most moving performances. https://t.co/EvPZ6EsGfp",11/06/2016 15:04,sadness,negative
""We are devastated by the loss of Christina Grimmie. Our thoughts are with her family, friends and everyone she inspired."",11/06/2016 14:56,sadness,negative
"😻😻😻😻😻😻😻😻 → https://t.co/QWTDNYPjsj https://t.co/Jrm8tMHIVz",11/06/2016 01:00,joy,positive
".@todrick hits us baby one more time with another Disneypop mashup. https://t.co/Ev4NqdmH57 https://t.co/xhKXBIHAu5",11/06/2016 00:00,joy,positive
"Let’s look at a picture of the planet for no reason. https://t.co/rX9Zn6j6zp #ThoughtLeadersBeLike https://t.co/FtS2hqrZmu",10/06/2016 23:00,neutral,neutral
".@lildickytweets takes us on a feels trip in his new video, #Molly. https://t.co/SDBYajCMrL https://t.co/8lS88z1mc2",10/06/2016 22:00,love,positive
"Listen to your man, Bareezus preach. https://t.co/RhArppBJX3 #SlowJamTheNews #FallonTonight https://t.co/kbJNtM4kJm",10/06/2016 21:00,joy,positive
"@pewdiepie hold tight, bro. https://t.co/Wy1JaWq7T0",10/06/2016 20:18,neutral,neutral
"Today is #NationalIcedTeaDay. Ahhhhhhhh. https://t.co/i9ZxMgb7JA https://t.co/BefpQkxTlj",10/06/2016 20:00,joy,positive
""Are you #TeamBoxers or #TeamBriefs?

100 years of Men’s underwear → https://t.co/kFszfEF4Cf https://t.co/vpZphcz2On"",10/06/2016 16:15,joy,positive
"@VidCon 3-day live stream for a 3-day party! We can't wait!",10/06/2016 14:06,joy,positive
"How mosquitoes eat lunch → https://t.co/IrxuWsMrnT https://t.co/o73oJKfu8a",09/06/2016 23:00,amazement,positive
"Banksy is for the children! https://t.co/SqfUKAWBQ2 https://t.co/VwUn5nTJOl",09/06/2016 22:00,joy,positive
""Who let the dogs out?! 🐶🐶🐶

Jesse and Jeana unleash the beasts on #PrankAcademy. https://t.co/FolsJANcjb https://t.co/nde0GchUsW"",09/06/2016 21:00,joy,positive
"GOAL! Sort of. @MatPatGT and @CaptainSparklez play car soccer IRL → https://t.co/oYOWOH1j1v #GameLab https://t.co/hiMlKsYSXC",09/06/2016 20:00,joy,positive
"Can we make today #BabyLemurDay? Reply with lemur vids and art and stuff if you’re down! https://t.co/RXxuu7mbJk https://t.co/SyTlj3Hnfi",09/06/2016 19:01,joy,positive
"Can you guess which YouTubers Joey invited to his haunted mansion? #EscapeTheNight https://t.co/GefkKdX9qZ",09/06/2016 18:54,anticipation,neutral
"Cute or creepy? https://t.co/FNojNFxENZ https://t.co/bSPuNUbYCr",09/06/2016 16:30,joy,positive
"Which new emoji will you use most? https://t.co/JnClUHL6g7 https://t.co/00MJpUu6OH",09/06/2016 15:30,joy,positive
"@RosannaPansino @CollegeHumor @ijustine @elainasaurus There couldn't be better tributes for the showdown! #BadInternet",08/06/2016 22:44,joy,positive
"These #BadInternet games will change everyone. https://t.co/UlO239D8Io https://t.co/Ic7waNV72W","08/06/2016 21:20",fear,negative
".@MatPatGT dances on the @mirrorsedge in the first episode of #GameLab. https://t.co/47UYHLLejE https://t.co/zL8NMLIFOZ","08/06/2016 20:12",joy,positive
".@justinbieber looks lonely. Will you keep him #company? https://t.co/pOxiQhqUH3 https://t.co/tpI6cQvJA0","08/06/2016 19:00",sadness,neutral
"Your favorite games. IRL. This is @MatPatGT’s #GameLab. https://t.co/nkEwB61NDg https://t.co/XfFJk650vU","08/06/2016 17:05",joy,positive
"Broadway … so hot right now. https://t.co/TTeUJkKhv4 https://t.co/P003K6kHVK","08/06/2016 01:00",joy,positive
"What makes computers tick? 💻 ⌨ 🖱 https://t.co/IC3XUkZEhW https://t.co/ISUoelVHYE","08/06/2016 00:00",joy,neutral
"The Gift Of Being Different … https://t.co/gm47UqM1Eu https://t.co/WmfZspAzRK","07/06/2016 23:00",joy,positive
"Prepare yourselves for mind meld. @MatPatGT’s #GameLab starts tomorrow. https://t.co/JAacn1LtUj https://t.co/ZVTzm4VYqU","07/06/2016 22:02",joy,positive
"Celebrating 32 years of Tetris. https://t.co/TsMrzYhEDs https://t.co/V2aKxngUw6","07/06/2016 22:00",joy,positive
"@E3 🙌","07/06/2016 21:58",joy,positive
""@makemebad35 @shortneyb Yesssss send us results! Literally, upload the pizza mac 'n' cheese into your computer."","07/06/2016 21:58",joy,positive
"Minecraft IRL would not be fun. https://t.co/tLcTGrfShN https://t.co/0st12BwAII","07/06/2016 21:00",sadness,negative
"Welcome to Momocon. https://t.co/zaa7u98nYw https://t.co/wlyvP7sBrn","07/06/2016 20:00",joy,positive
"When you forget to wear sunscreen. https://t.co/DqOVQ5Iq1t https://t.co/iApSKCsZwu","07/06/2016 15:00",sadness,negative
"It ain’t easy being Kylie. https://t.co/hggqUHxE9i https://t.co/g8apgg88lY","07/06/2016 02:00",sadness,neutral
"Pizza Mac 'n’ Cheese is everything. https://t.co/nBrg1zYEz7 https://t.co/8LnoJvATqD","07/06/2016 01:00",joy,positive
"Try not to squirm! https://t.co/6VTJOozNUu https://t.co/50WkQjz7Sx","07/06/2016 00:00",fear,negative
"An adventure 65 million years in the making? https://t.co/eDSkqVmb8x https://t.co/Z2bNKFRyU7","06/06/2016 23:00",joy,positive
"Step into the '80s with @thestrokes. https://t.co/y2KlkaPt10 https://t.co/DQCKrLDc8f","06/06/2016 22:00",joy,positive
"@HollyConrad Congrats Commander!","06/06/2016 21:51",joy,positive
"@PeanutButterGmr You were always cool! Now you're even cooler.","06/06/2016 21:51",joy,positive
"He’ll do funny things if you want him to. He’s your puppet. https://t.co/hgLc5VRw6X https://t.co/YEyc6aFXgT","06/06/2016 21:00",joy,positive
"Today is #YoYoDay. Get buck! https://t.co/kzSFBSRohD https://t.co/mQKZmPa4Tf","06/06/2016 20:00",joy,positive
".@selenagomez urges you to #KillEmWithKindness. https://t.co/1UwYSSQcVQ https://t.co/S0yx2HVXF2","06/06/2016 17:35",joy,positive
"This new @beck video got us like … https://t.co/ThB1CSxndT https://t.co/F13EX20dsA","05/06/2016 16:00",joy,positive
"Imagine all that hair! https://t.co/8MChatOIbq https://t.co/xFw9qT389w","05/06/2016 15:00",joy,neutral
"They call him the yo-yo slayer. https://t.co/DS3YcTHbaS https://t.co/y8OGGnpvsi","04/06/2016 16:00",joy,positive
"Brokenhearted kicks seek love in @stlucia’s #HelpMeRunAway https://t.co/H5ZwVwtOeX 👟👟 https://t.co/AkmfZFkQGo","04/06/2016 15:00",sadness,neutral
"There are no sandwiches in space. https://t.co/4glaIsQzb9 https://t.co/1ykfIDIeIq","04/06/2016 01:00",sadness,neutral
"What a view. https://t.co/aNKR0OOKvo https://t.co/u0Fio3CBH0","04/06/2016 00:00",joy,positive
"What would you do if your search history was revealed to the world? https://t.co/SPmA9ziQJj #BadInternet https://t.co/HFbYLjsJRo","03/06/2016 23:00",fear,negative
"Do our phones change our bodies and minds? https://t.co/vTYUwodcjM https://t.co/IdKFjZCk6o","03/06/2016 22:00",fear,neutral
""@FRZworld Lucky number 7! Lucky number 400,000! And lucky number 102 million! Congrats Andrew!"","03/06/2016 21:37",joy,positive
"@GoogleForEdu @actoutgames Hooray science! ⚗","03/06/2016 21:35",joy,positive
"@Jack54HD Congratulations on all those views!","03/06/2016 21:33",joy,positive
"@tweetsauce A historic library basement indeed! It could use a plaque for you ... just saying 😉","03/06/2016 21:32",joy,positive
"M.C. Escher would love this video. https://t.co/PJFiFJiH6s https://t.co/sF1hvBhbzH","03/06/2016 21:00",joy,positive
"It’s #NationalDonutDay omnomnomnomnom. https://t.co/DZMN03g8GZ 🍩🍩🍩 https://t.co/RCAy0MpMMd","03/06/2016 15:12",joy,positive
"A day in the life of a rescued baby rhino. https://t.co/xATXAD1EXM https://t.co/Nyy1Cj71xJ","03/06/2016 15:00",joy,positive
".@flula’s got those daddy long legs. 🕷🕷🕷  https://t.co/FmWS0UaM5e https://t.co/IgvBnxOarL","03/06/2016 00:00",joy,positive
"WORLD ORDER wants you to have a nice day. 😀😀😀  https://t.co/pZtAupFZj4 https://t.co/th9OjEx63h","02/06/2016 23:00",joy,positive
"This new @PeterBjornJohn video gives us all the feels. 😀🤔😎😆😜 https://t.co/ugeNZ0pKQ1 https://t.co/ECiTDwuALc","02/06/2016 22:00",joy,positive
".@TimothyDeLaG gets popped by the cops in the latest episode of #PrankAcademy. 🚨  🚔  🚨  https://t.co/WcXsEx6Ene https://t.co/rkB1zkPeZK","02/06/2016 21:31",fear,negative
"See how fast you can tie your shoes with this hack! https://t.co/YuzYGS3yOQ https://t.co/qGuTDx8Pej","02/06/2016 21:00",joy,positive
"When you can’t reach the last cup on the damn top shelf! https://t.co/R7l5hHb1l0 https://t.co/6IjYuBptND","02/06/2016 20:15",anger,negative
"Try to set the night on fire 🔥🔥🔥  https://t.co/XB6WcAeNyf https://t.co/8rx7Fziztx","02/06/2016 15:00",joy,positive
".@gwenstefani is the only one who can make #Misery look this good. https://t.co/wVb2E9vZMD https://t.co/kAS91OnFPr","02/06/2016 01:00",joy,positive
"Gaze into the heart of our planet. https://t.co/xfrbtFTYbo https://t.co/svxQBZFiMD","02/06/2016 00:00",joy,neutral
"Awwwwww. SO CUTE!!! https://t.co/g68aeJdOoj #HybridAnimals https://t.co/Sq25xQDMTm","01/06/2016 23:00",joy,positive
""@aradshak Nah, this is us! https://t.co/3A37lntIUs"","01/06/2016 22:53",joy,positive
"We ❤ @TapeFaceBoy. https://t.co/bDVWLvcQbW https://t.co/faZhx2OxEw","01/06/2016 22:00",joy,positive
"Nothing to see here. https://t.co/BSldSCzFX8 https://t.co/ccsaV3dwJc","01/06/2016 21:00",joy,neutral
"What would happen if everyone’s search history was made public? Find out on #BadInternet. https://t.co/SPmA9ziQJj https://t.co/ysftG9Bnk5","01/06/2016 19:57",fear,negative
"Today is #GlobalRunningDay. Do your thing. https://t.co/YB2vTM0SZo https://t.co/o7fAexQOGY","01/06/2016 17:10",joy,positive
"Wild horses couldn’t drag us away. https://t.co/OVuuQwylT3 https://t.co/Jgk8yEDIJm","31/05/2016 23:00",joy,positive
"We’ll believe that when pigs surf. Wait. https://t.co/ap4wfYnrko https://t.co/tTzWn98iTf","31/05/2016 22:00",joy,positive
"You need to follow this guy on Instagram right now. https://t.co/I698j9NoJM https://t.co/NkNTvNUu1x","31/05/2016 21:00",joy,positive
"@EpicMealTime Soon to be a staple dish of Montreal?","31/05/2016 20:56",joy,neutral
"@E3 It's that time of year again ... HERE WE GO!","31/05/2016 20:46",joy,positive
"@VsauceTwo In the future you can learn math and magic! https://t.co/6tS9LWWCpA","31/05/2016 20:46",joy,positive
"@Guy_Tang @WrathOfHearts That is MAGICAL.","31/05/2016 20:46",joy,positive
"@RosannaPansino @DonalSkehan Those books are making us hungry.","31/05/2016 20:45",joy,neutral
"@goproodin We ❤️ your country!","31/05/2016 20:45",joy,positive
"Norway is epic. https://t.co/aNEiO8kai0 https://t.co/YO0GsXhKiK","31/05/2016 20:00",joy,positive
"Deep fried water. Yum. https://t.co/pHMrcKF66B https://t.co/rFb3WedQCK","30/05/2016 19:00",joy,neutral
"Slow as lightning. https://t.co/qymWXxv6rK https://t.co/Xcnc7W9PvJ","30/05/2016 17:00",joy,neutral
"He’s about that hug lyfe. https://t.co/j0Vd6V06z9 https://t.co/Be8QoRD0rK","30/05/2016 15:00",joy,positive
"How do you recover from something like this? 😱 😱 😱 https://t.co/UvI1b4Bmw4 https://t.co/G0vPSjeCrX","29/05/2016 16:00",fear,negative
"The ocean is terrifying. https://t.co/jQ8z4BLH1j https://t.co/jIH5xUf5av","29/05/2016 15:00",fear,negative
".@ArianaGrande’s video for #IntoYou is 🔥 😍 🔥 https://t.co/ljWP2xKwal https://t.co/7IlujW93Qx","28/05/2016 16:00",joy,positive
""Don’t be trippin’ dog, EROCK’s got you with a Rick and Morty cover. https://t.co/IWah9sRoL0 https://t.co/advHQxVMS4"","28/05/2016 15:00",joy,positive
"There is beauty in nacho cheese. https://t.co/VUoG7NPkUI https://t.co/DbcRpsCnKx","27/05/2016 23:00",joy,positive
".@tonyhawk fulfills the dream. https://t.co/IgHQ8TZWt9 https://t.co/HyajzoWB6d","27/05/2016 22:00",joy,positive
".@CaseyNeistat shreds the canals of Amsterdam. https://t.co/bj7KCaWmqD https://t.co/yhcBSdTLpQ","27/05/2016 21:00",joy,positive
"It’s like liquid paper. https://t.co/3XhhoGSPty https://t.co/e0svr4rAKs","27/05/2016 20:00",joy,neutral
""It's #SunscreenDay. So dance, even if you have nowhere to do it but your own living room. https://t.co/AFZrEXvqI2 https://t.co/MXFJFasBT4"","27/05/2016 17:30",joy,positive
"Childhood goals. https://t.co/K9qagOgGjA https://t.co/DQSav82PU5","27/05/2016 01:00",joy,positive
"Lose yourself to shapes. https://t.co/sSlwqRCCUi https://t.co/Lz4lKnoPpL","27/05/2016 00:00",joy,neutral
"Keyboard Cat’s got skrills, yo! https://t.co/bgTrhbsWRW https://t.co/IiLiMevkSW","26/05/2016 23:00",joy,positive
"In the future it won’t be your day, your week, your month, or even your year. https://t.co/X4fu3UAbvP #BadInternet https://t.co/SEia3Yywgz","26/05/2016 22:24",fear,negative
"lol @thatPoppy thinks it’s summer. almost! https://t.co/eTkt4bdsP8 #SwimmingIsFun https://t.co/BqXJPwtUck","26/05/2016 22:00",joy,neutral
"Action Movie Kid steers through a perfect storm. https://t.co/MzeOmuUvq5 https://t.co/D2hKRhqlCr","26/05/2016 21:00",joy,positive
"Jeana gets fast and frightened half to death in the latest episode of #PrankAcademy 😱😱😱  https://t.co/annUE5dunZ https://t.co/X76ThGo29u","26/05/2016 18:13",fear,negative
"@DudePerfect Congratulations! What an awesome moment in Dude Perfect history!","25/05/2016 22:43",joy,positive
"@Wil_Dasovich Nice shirts!","25/05/2016 22:42",joy,positive
"Watch this @TPAIN video → https://t.co/eKDoDko1ik\n\nNow watch this Smiths video → https://t.co/jDszQFPaxB\n\n#MindBlown https://t.co/yvLCEAVJRo","25/05/2016 21:19",joy,positive
"Get ready to shake your 🍑 \n\nMilo from #SingIt just dropped #SteakAndEggs! 🍳🍳🍳 https://t.co/0BZkOtEIcW https://t.co/ZYPw1InvGP","25/05/2016 20:25",joy,positive
