tweet,date_time
LIVE: The White House is hosting the eighth annual Soldier Ride with the Wounded Warrior Project. http://t.co/JGC1BdKpC9,16/04/2015 15:33
"LIVE: President Obama is speaking with @BlogHer and @SheKnows about equal pay, paid leave, and more. http://t.co/vR4uGzsRC4 #ObamaTownHall",15/04/2015 18:52
It's time for everyone to see equal pay and child care as the economic priorities they are: http://t.co/sGaSHqftr3 #ObamaTownHall,15/04/2015 17:54
Don't miss today's #ObamaTownHall with @BlogHer and @SheKnows in Charlotte at 2:35 p.m. ET: http://t.co/jMtwsdy1Pa,15/04/2015 15:53
"""When women succeed, America succeeds."" —President Obama #EqualPayNow",14/04/2015 17:38
It's time. #EqualPayNow http://t.co/B3HbBxmMqw,14/04/2015 15:03
Climate change deniers are running out of excuses. #ActOnClimate http://t.co/guYIY2dyBQ,13/04/2015 22:44
Another reason Americans are #BetterWithObamacare: http://t.co/fYHgfyVtVr,13/04/2015 19:22
"""Two years of community college should become as free and as universal as high school is today."" —@VP Joe Biden http://t.co/opmfnUAWDs",11/04/2015 19:22
"In the weekly address, @VP Joe Biden talks about the plan to make community college free for two years. http://t.co/opmfnUSy22",11/04/2015 16:58
WATCH: The Obama administration supports a ban on conversion therapy to protect America's youth. http://t.co/KO5EUFNZ6z,10/04/2015 21:07
President Obama is working with Caribbean leaders to make clean energy a priority. Find out how: http://t.co/yV5BPa2ARo #SwitchToClean,10/04/2015 17:45
Retweet if you agree: We have to #ActOnClimate now. http://t.co/KOWM1nnGUu,10/04/2015 15:55
Read how one organizer found his inspiration to take action: http://t.co/nvHicvu8gt,09/04/2015 20:50
"""16 million people or more have health insurance that didn't have it before."" —President Obama on #Obamacare http://t.co/KR6QXo5xfY",09/04/2015 17:11
Check out these great photos from this year's #EasterEggRoll: http://t.co/IAksXloAMV #TBT http://t.co/0jfTpkAHxQ,09/04/2015 14:57
"Man-made climate change is happening, and it's a real threat to public health. Read more here: http://t.co/jJu6MMUMSJ",08/04/2015 21:22
Today marks an important milestone for civil rights. Read more from @vj44: http://t.co/fJaRbBGnXI,08/04/2015 17:19
"The White House is expanding ""Take Our Daughters and Sons to Work Day"" to kids who don't have a workplace to visit: http://t.co/6z72bEWXvp",08/04/2015 14:59
Now is the time to #ActOnClimate. http://t.co/drhUfpXrZN,07/04/2015 19:53
Read how President Obama is working to minimize public health risks from climate change: http://t.co/BoQnDZybWS #ActOnClimate,07/04/2015 16:55
The House's budget is based on trickle-down economics that have failed working families. See how it could affect you: http://t.co/2xy4ix5djd,07/04/2015 15:28
Happy #OpeningDay. http://t.co/j6kwxAzPXU,06/04/2015 21:43
This would be huge for working families: http://t.co/BKRQaGssZk #LeadOnLeave,06/04/2015 18:48
Today is the 137th White House Easter Egg Roll. Check out the celebration here: http://t.co/bX6GW7zBjM #GimmeFive,06/04/2015 14:55
"WATCH: In the weekly address, President Obama talks about the historic understanding reached with Iran. http://t.co/MIjYhUvFNY",04/04/2015 15:20
"""From my family to yours, Chag Sameach."" —President Obama http://t.co/l500BWYpEl",03/04/2015 22:21
"The President is launching an initiative to train 75,000 Americans—including veterans—to join the solar workforce: http://t.co/z6yBNOiXPa",03/04/2015 18:58
"""We've got to lead by example, invest in the future, train our workers to get jobs in the clean energy economy."" —President Obama",03/04/2015 17:16
"""We've got to be relentless in our work to grow the economy and create new jobs."" —President Obama",03/04/2015 17:11
"""Since I took office, solar electricity has gone up twenty-fold."" —President Obama #ActOnClimate",03/04/2015 17:10
LIVE: President Obama is in Utah talking about training American workers for clean energy jobs. http://t.co/tVLVPOQw7v #ActOnClimate,03/04/2015 17:02
Tune in at 1 p.m. ET to watch President Obama at Hill Air Force Base in Utah discuss the importance of clean energy: http://t.co/Y3HEZM9ekz,03/04/2015 16:37
"Our economy added 126,000 jobs in March, the 61st consecutive month of private-sector job growth.",03/04/2015 13:46
"LIVE: President Obama is speaking in Louisville, Kentucky, about the economy. http://t.co/P1uPeIHzQK",02/04/2015 22:15
"Tune in at 5:50 p.m. ET to watch the President deliver remarks on our economy in Louisville, Kentucky: http://t.co/hDIWz5iCjN",02/04/2015 21:18
We need a budget that works for every American—not just the wealthy few. http://t.co/GOsmghWkdm,02/04/2015 20:14
Happening now: The President is delivering a statement on Iran. http://t.co/mOCyKcxnBU,02/04/2015 18:30
"This 9-year-old girl stood up for what she believes in, and then got a letter back from the President: http://t.co/PmeH355GJu",02/04/2015 15:14
"Read how #Obamacare is a major reason why we’ve seen an estimated 50,000 fewer preventable patient deaths: http://t.co/DbLeHw8uk0",01/04/2015 21:57
Renewable energy investments are up 17 percent globally from 2013. Read more: http://t.co/u7EMZHKmXW,01/04/2015 19:22
The budget resolutions Congress passed would devastate programs millions of middle-class families rely upon. http://t.co/r3sFun6Xc5,01/04/2015 17:38
Climate change is a global problem. Here's another step towards solving it: http://t.co/4VapHLCqo4 #ActOnClimate,01/04/2015 15:43
Get ready for the final sprint. You have until midnight to enter ... Go! http://t.co/XMBLzQanJW http://t.co/x76RVF9j9l,31/03/2015 22:56
This shouldn't be a debate. #ActOnClimate http://t.co/0seYdeb81r,31/03/2015 20:06
You could talk about anything—even compare jump shots. Enter now: http://t.co/7MlSY6kPWU http://t.co/gohG6pr0Hj,31/03/2015 17:55
Be one of the people building this grassroots movement from the ground up: http://t.co/lznuV1ZcpF,31/03/2015 15:51
"Stay calm, but act fast: There's one day left to enter for the chance to meet President Obama. http://t.co/gKX4B990RC http://t.co/Daxot5WWkW",30/03/2015 21:53
Another nation commits to #ActOnClimate—Mexico announced it would cut carbon pollution 25 percent by 2030: http://t.co/Jbt77AReBo,30/03/2015 20:37
"Free flight, free hotel, and a chance to meet the President? Enter today: http://t.co/qhUAuJhsg6 http://t.co/sy3HPJzmes",30/03/2015 19:09
LIVE: President Obama is speaking about the life and legacy of Senator Ted Kennedy in Boston. http://t.co/Rbqwuf5F9B,30/03/2015 16:16
"""Protecting working Americans’ paychecks shouldn’t be a partisan issue."" —President Obama http://t.co/tpyzuZj5Jz",28/03/2015 19:36
WATCH: The President highlights the progress made since he signed Wall Street reform into law five years ago. http://t.co/tpyzuZj5Jz,28/03/2015 18:13
You've got this: http://t.co/l8zQYngoOn http://t.co/Iue5qqR3Lu,28/03/2015 16:44
Check this off your bucket list. http://t.co/1PRAd7UjfO http://t.co/0Dr0V3czMH,27/03/2015 19:15
"""Time and time again, @SenatorReid stood up to special interests and made sure every one of his constituents had a voice."" —President Obama",27/03/2015 17:46
Wouldn't it be nice to fly to D.C. to meet President Obama? Here's your chance: http://t.co/0GFAvXmTl2,27/03/2015 15:07
"If you believe in this grassroots movement for change, make an investment in its future—chip in today: http://t.co/2Uya7GsZR7",26/03/2015 23:26
"""There's nothing we can't do if the American people decide it's time."" —President Obama",26/03/2015 21:00
"""We're also our brother's keeper ... our sister's keeper. We're also a country that believes everyone gets a fair shot."" —President Obama",26/03/2015 20:57
"""Wall Street reform, what we passed five years ago, is protecting working families and taxpayers."" —President Obama",26/03/2015 20:55
"""I want to invest in basic research so the jobs and industry of the future take root here."" —President Obama",26/03/2015 20:53
"""The deficit has come down by two-thirds since I've been president."" —President Obama",26/03/2015 20:51
"""I want to put more people back to work—rebuilding our roads and our bridges, modern ports, faster trains, faster internet"" —President Obama",26/03/2015 20:50
"""These ideas are not about ideology—the reason we proposed these ideas is because we know they work."" —President Obama",26/03/2015 20:42
"""Two years of community college should be as free and universal as high school is today."" —President Obama #CollegeOpportunity",26/03/2015 20:41
"""Thanks to the hard work of the American people, America's coming back."" —President Obama",26/03/2015 20:38
"""More than 16 million Americans have gained the security of health insurance."" —President Obama #BetterWithObamacare",26/03/2015 20:36
"""In America, if you work hard, you can get ahead."" —President Obama",26/03/2015 20:32
"LIVE: President Obama is speaking about the economy at Lawson State Community College in Birmingham, Alabama. http://t.co/TERXv0teTo",26/03/2015 20:27
Tune in at 4:10 p.m. ET to watch President Obama speak about the economy at Lawson State Community College: http://t.co/ivdE7qV1IZ,26/03/2015 19:39
"Add your name. 

Get entered to win a trip for two to D.C. 

Meet the President. 

It's that easy. 

http://t.co/opcHFYDowY",26/03/2015 18:47
Get ready—enter for your chance to meet President Obama: http://t.co/Mp6Ih8FzkE http://t.co/ilxzLTtOmG,26/03/2015 15:12
Read how these three women's lives and careers are #BetterWithObamacare: http://t.co/t4W5gK0ZVi,25/03/2015 23:09
This is a free trip for two to our nation's capital—and you'll get to meet President Obama: http://t.co/XjDszqhuEZ,25/03/2015 21:10
"""It's the end of discrimination against the sick in America."" —President Obama on how we're #BetterWithObamacare. http://t.co/6um94lVVqj",25/03/2015 18:02
Think you can nail the punchline? Here's your chance: http://t.co/aUjti19at7 http://t.co/2lAPhU7z9x,25/03/2015 16:27
LIVE: President Obama is talking about the success of the Affordable Care Act. http://t.co/33ShdBN7sC,25/03/2015 14:42
"""It is unbelievable what so many of these young people have accomplished."" —President Obama http://t.co/GUSJaP8dYz #WHScienceFair",24/03/2015 22:39
"WATCH: President Obama talks with 6-year-old ""Supergirls"" at the #WHScienceFair. http://t.co/oyK076HvSz",24/03/2015 18:18
"Share what inspired you to get involved, and be automatically entered to meet the President: http://t.co/RwHocu9VZ2 http://t.co/qfGAxG2XgP",24/03/2015 16:40
"Read how #Obamacare has been an ""amazing catalyst for job creation and innovation."" http://t.co/DblLbnl9gR",23/03/2015 20:32
"Five years ago, health care reform became law. Since then, it's helped 16M people get covered: http://t.co/eRFFIrEGSy #BetterWithObamacare",23/03/2015 18:00
"On the fifth anniversary of health care reform, see how America is #BetterWithObamacare: http://t.co/kzRIKpEvft http://t.co/ZdvOy37FwM",23/03/2015 17:07
"“Actual facts show that the Affordable Care Act is good for our economy."" —President Obama http://t.co/0slLjygF3L #BetterWithObamacare",23/03/2015 15:43
WATCH: The President calls on the Senate to stop playing politics and confirm Loretta Lynch as Attorney General. http://t.co/q7PqJylPKx,21/03/2015 15:53
LIVE: President Obama is speaking about helping all young Americans reach their full potential at the #WHFilmFest. http://t.co/hCmAG8mdYj,20/03/2015 18:39
Vote on the Flunked-Science Four now: http://t.co/RjSXjrli7Y #ChampionDenier http://t.co/wUamlZkOiv,19/03/2015 20:11
"The President announced a 40% cut in federal carbon pollution over the next decade, saving $18 billion. http://t.co/sK2xWX1nkV #ActOnClimate",19/03/2015 19:00
America needs a budget that builds a stronger middle class—not one that revisits failed policies. http://t.co/MQFFJp8gCT,19/03/2015 14:42
It's that time of year. Check out the Presidential Bracket. http://t.co/EX1zWLLzIW #Baracketology,18/03/2015 21:35
"""We know what works. We know what we have to do. We've just got to put aside the stale and outmoded debates."" —President Obama",18/03/2015 19:27
"""Today I announced nearly $500 million in new public and private investment for American manufacturing."" —President Obama",18/03/2015 19:25
"""I've proposed making two years of community college as free and universal as high school is today."" —President Obama",18/03/2015 19:24
"""I want to make sure all our kids get a great education from the earliest age."" —President Obama",18/03/2015 19:23
"""Republicans in Congress have put together the same proposals year after year after year."" —President Obama",18/03/2015 19:18
"""The Republican budget would strip health insurance for millions of Americans."" —President Obama",18/03/2015 19:17
